"","arrests_B","arrests_W","arrests_total","ct_pop","ct_white","ct_black","arrests_total_sir","arrests_W_sir","arrests_B_sir","sptRE","sptRE_W","sptRE_B"
"189",0,0,0,6144,4906,1003,0,0,0,0.655865430831909,0.406020849943161,1.05134153366089
"190",16,91,107,4056,3749,139,0.771557751110851,1.10970296791011,1.01033644592964,1.33866536617279,1.32806396484375,1.62522327899933
"191",14,91,105,4345,3998,141,0.706810439576493,1.04066843907489,0.871582820104984,-0.243463352322578,-0.0157268643379211,-0.448182016611099
"192",18,73,91,4710,4469,118,0.565127678189372,0.746927816892026,1.33740688706662,-1.25149369239807,-1.28360736370087,-1.13632690906525
"193",15,57,72,4775,4520,125,0.441051074975397,0.576643715018898,1.0525313573281,-1.63921725749969,-2.02443194389343,-0.94682502746582
"194",15,69,84,4840,4589,89,0.507653356087901,0.687557116066921,1.47409048669017,2.48726034164429,2.28418636322021,2.70748591423035
"195",9,70,79,4995,4823,0,0.462629242315472,0.663711775833888,90,0.655654728412628,0.678225040435791,0.232737183570862
"196",25,77,102,5065,4956,0,0.589068390191188,0.710508410646354,250,-1.67655503749847,-1.3917373418808,-1.72595226764679
"197",29,78,108,4850,4650,92,0.651352216385385,0.767052474155482,2.75786025131547,-3.12336397171021,-2.83630847930908,-2.16583967208862
"198",16,69,85,4811,4618,38,0.516791454793342,0.683243687645754,3.63470118077341,0.585781395435333,0.478173553943634,0.5214963555336
"199",0,32,33,3582,3408,111,0.26941981113553,0.42921827007224,0,-1.02925729751587,-0.921887993812561,-0.891175746917725
"200",7,32,39,3729,3620,27,0.305863300249562,0.404113474293757,2.21751047993048,-2.1228928565979,-2.19010043144226,-1.44618892669678
"201",2,21,23,3743,3686,29,0.179706766302162,0.260456804402627,0.591171190039978,-0.805714964866638,-0.825907707214355,-1.02909803390503
"202",0,28,28,3972,3886,18,0.206169670108936,0.329423594847469,0,-0.831958472728729,-0.760847091674805,-0.825719892978668
"203",2,14,16,3984,3875,27,0.117456647428652,0.165178814736432,0.633574422837281,-0.125280350446701,-0.0916792154312134,-0.209091171622276
"204",5,15,20,4041,3903,15,0.144751339064509,0.175709159111323,2.78061582023038,2.17296719551086,2.26621150970459,1.93882405757904
"205",0,10,10,4132,3954,17,0.0707828515174361,0.115630283229541,0,0.322059482336044,0.417017579078674,-0.118129774928093
"206",1,18,19,4252,4078,18,0.130694523003365,0.201812846503255,0.467771613871011,-0.558449923992157,-0.535152912139893,-0.4764224588871
"207",4,14,18,4298,4157,25,0.122491607527414,0.153985840957673,1.36506128167383,0.115776941180229,0.482897162437439,-1.0166130065918
"208",0,5,5,8227,7770,40,0.0177815621879493,0.0294377042973573,0,1.28014731407166,1.17886662483215,1.67673850059509
"209",1,6,7,8153,7833,5,0.0251200559169735,0.0350412938341593,1.50137914772509,-1.6128431558609,-1.31304156780243,-1.8877489566803
"210",0,9,9,8220,7899,96,0.0320340586460196,0.0521230144332327,0,-0.149871304631233,-0.377021461725235,0.40751713514328
"211",2,1,3,8271,7990,28,0.0106122008619857,0.00572552366479257,0.611638762514423,1.45045304298401,1.5962849855423,0.431351900100708
"212",1,2,3,8036,7681,118,0.010922424758618,0.0119114387198744,0.0743003826148123,1.32611358165741,1.47164726257324,1.13853430747986
"213",1,0,1,7915,7543,115,0.00369644627639347,0,0.0762238792133119,0.150087520480156,0.307125389575958,-0.373976588249207
"214",0,1,1,8158,7678,230,0.00358638078198661,0.00595804503234493,0,-2.2417631149292,-2.02709865570068,-1.3100414276123
"215",0,2,2,8728,8330,193,0.00670448664011112,0.0109839143310773,0,-3.35348725318909,-3.06692957878113,-2.41209936141968
"216",0,5,5,9112,8592,258,0.0160550883666411,0.0266228871849038,0,0.560055553913116,0.578248977661133,-0.142986580729485
"217",0,1,1,2587,2587,0,0.0113007791924049,0.0176622712940635,0,-1.32104051113129,-1.18456149101257,-0.552335917949677
"218",0,7,7,2519,2508,8,0.0812384150873372,0.127523236562676,0,-0.907640933990479,-0.825975179672241,-0.28833544254303
"219",0,1,1,2504,2482,16,0.0116749283960511,0.0184080910501256,0,-0.923861682415009,-1.1598414182663,-0.0629785805940628
"220",0,3,3,2511,2490,2,0.0349272590810076,0.0550471713292807,0,1.0781090259552,1.53160881996155,-0.024206567555666
"221",0,3,3,2525,2498,1,0.034733827204959,0.0548712017925385,0,2.53345584869385,2.67983770370483,2.06393790245056
"222",0,3,3,2540,2507,0,0.0345289422652278,0.0546745760253966,0,0.201603874564171,0.0784736350178719,0.465357661247253
"223",0,0,0,2546,2508,0,0,0,0,-0.131960600614548,-0.290682911872864,0.195826202630997
"224",0,0,0,2545,2490,0,0,0,0,1.0249582529068,1.13178408145905,1.48804664611816
"225",0,1,1,2536,2483,4,0.0115277805122045,0.0184006910425177,0,0.212740689516068,0.461413502693176,-0.176676020026207
"226",59,155,216,5154,4924,204,1.22591021763963,1.43953041539246,2.54365006693107,-0.501758277416229,-0.552675008773804,-0.509784877300262
"227",37,171,209,5486,5046,377,1.11443496024018,1.54976485401732,0.86488018181025,2.61755847930908,2.41411948204041,3.16403365135193
"228",36,163,200,5923,5383,504,0.987801300983666,1.38485661478211,0.629830108739889,-0.547789394855499,-0.353450357913971,-0.384965687990189
"229",42,132,176,6092,5501,526,0.845162179589379,1.0974425290433,0.70412016208165,0.0680513754487038,0.290560334920883,-0.573207557201385
"230",36,125,162,6136,5595,482,0.772357628472693,1.0217990357613,0.658524955251231,1.93504369258881,2.08509397506714,1.53957450389862
"231",68,155,231,6328,5752,477,1.06792454548167,1.23247488240882,1.25689495020784,-0.0750703439116478,-0.390227645635605,0.306561678647995
"232",29,101,133,6159,5634,422,0.631729251504982,0.819903150075826,0.60574436794398,-1.72442185878754,-1.41276216506958,-2.07830357551575
"233",22,109,131,6001,5677,236,0.638604225295783,0.878149175618745,0.820351831510936,1.11566686630249,0.620299935340881,1.69159996509552
"234",21,81,102,5931,5468,342,0.503099479306975,0.677491473750012,0.540984573689282,0.635214626789093,0.63120573759079,0.919431090354919
"235",93,187,281,6849,5922,284,1.20029911560072,1.44426994298503,2.88355258173529,-1.38951182365417,-0.745197355747223,-1.68343532085419
"236",86,196,283,7210,6197,279,1.14834079023349,1.44665385910029,2.71414711000692,-1.49543225765228,-1.69254684448242,-1.184654712677
"237",42,159,202,7641,7048,289,0.773447305759776,1.03195316982108,1.27978793625934,-2.3258798122406,-2.35357904434204,-1.98306250572205
"238",66,142,211,8041,7293,432,0.767733031702809,0.890677251874487,1.3467439270853,2.91673016548157,2.70502758026123,3.14645028114319
"239",50,166,217,8637,7629,618,0.735098526092454,0.995384102794987,0.713630108304232,1.84578120708466,1.78448295593262,1.92594993114471
"240",51,144,196,8864,7601,980,0.64696208438967,0.866644584422332,0.459266493328933,-0.75435882806778,-0.478063344955444,-1.48929035663605
"241",43,157,202,9092,7857,1025,0.650051915892619,0.914114680091911,0.370239219550215,-2.04024147987366,-1.84217989444733,-1.1903840303421
"242",38,167,205,8753,7547,962,0.685247752858359,1.01225404038969,0.348595573655567,1.581711769104,1.54693722724915,1.21862602233887
"243",38,136,174,9015,7722,957,0.564726832986771,0.805679799061324,0.350415187646737,-0.061302162706852,-0.131003066897392,0.660156428813934
"244",4,58,63,1836,1788,17,1.00270223947733,1.48101964247692,1.97571399449046,-2.79937815666199,-3.04996109008789,-1.56244337558746
"245",10,41,55,1712,1635,14,0.938670089569138,1.14462354991353,5.93488726987382,-0.752997279167175,-0.751845598220825,-0.980693876743317
"246",6,34,40,1645,1488,116,0.710424535066476,1.0426842212537,0.453430455862199,-0.74813836812973,-0.783726513385773,-0.394912213087082
"247",1,30,31,1636,1492,96,0.553602463359101,0.917556503813295,0.0911723129742141,-0.224711567163467,-0.222069665789604,-0.289066404104233
"248",4,25,30,1732,1597,90,0.506099579270898,0.714500967226784,0.388765570981239,1.26453447341919,1.36990296840668,0.86307156085968
"249",3,22,27,1898,1728,109,0.415713615038398,0.581220305159851,0.241157881972775,0.403798133134842,0.380546063184738,0.574212610721588
"250",1,26,27,2253,2102,113,0.350295565087289,0.564945646028957,0.0775625104995089,-0.312941670417786,-0.118848122656345,-1.21402978897095
"251",2,63,65,2442,2268,108,0.778114259740387,1.26891521048498,0.162248473827885,0.0267247371375561,0.136679843068123,0.0344879142940044
"252",6,24,30,2834,2691,77,0.309505951053391,0.407539933164914,0.680485370977076,1.03291618824005,1.0977531671524,0.593873500823975
"253",19,121,141,6252,5571,294,0.659770300351823,0.993359041009912,0.569135061879917,-1.40409159660339,-1.30488586425781,-1.08035230636597
"254",12,139,152,6238,5731,192,0.712837239924102,1.10929839041716,0.549539014998634,0.61253023147583,0.636969268321991,0.50263911485672
"255",7,72,79,6419,5744,262,0.360045693855096,0.573301186581083,0.235205221781,0.543570935726166,0.657313942909241,0.0313592776656151
"256",6,117,123,6304,5522,373,0.570798997585375,0.969036939687805,0.141751317447482,0.900704026222229,0.92218941450119,1.0512170791626
"257",10,85,95,6456,5833,406,0.430486090500762,0.666495161743302,0.217091118563594,-0.504783689975739,-0.352361500263214,-0.461111396551132
"258",22,89,111,6819,6176,368,0.476224576875352,0.659130918606221,0.526799806925139,-1.80920255184174,-1.64310932159424,-0.960351407527924
"259",15,71,86,6776,5918,471,0.371307214606334,0.548729527935208,0.280781554295817,-0.764947175979614,-0.661527812480927,-0.833016812801361
"260",15,67,84,7105,6291,496,0.345885391841618,0.487135704052432,0.266654416694072,0.709704637527466,0.23034031689167,1.32470107078552
"261",18,41,60,7406,6557,261,0.237023729523927,0.286013364750234,0.607122904253674,-0.569066166877747,-0.41088005900383,-0.539823651313782
"262",0,4,4,3860,3636,39,0.0303067518260629,0.0502921791268666,0,0.515255093574524,-0.82342940568924,1.99435937404633
"263",1,16,17,4016,3756,42,0.123804008188803,0.194749423945657,0.205979336613976,-0.504166007041931,-0.300429582595825,-0.87360143661499
"264",1,12,13,3858,3668,18,0.0985479658694977,0.14956191585376,0.467771613871011,-0.283492296934128,-0.109092473983765,-0.024206567555666
"265",4,13,17,3750,3437,58,0.132578990426806,0.172900616929565,0.600039339297054,1.75383055210114,1.92975652217865,1.45641696453094
"266",2,9,11,3705,3460,39,0.0868275232727085,0.118905781878907,0.442945973339762,1.5349383354187,1.45352554321289,2.04415011405945
"267",0,7,7,3790,3566,32,0.0540156316010441,0.0897367464765362,0,-0.647095799446106,-1.02053153514862,-0.156254261732101
"268",0,7,7,3633,3363,81,0.0563480366749829,0.0951461425602247,0,0.441431283950806,0.523931324481964,1.00268232822418
"269",1,8,9,3587,3414,83,0.0733757909946955,0.107116235546616,0.10530194261873,0.239836111664772,0.399628728628159,-0.234476432204247
"270",0,7,7,3740,3561,45,0.0547372010333564,0.08986258408791,0,0.214711606502533,0.199946328997612,0.257499396800995
"271",10,45,56,3789,3478,258,0.432239012036319,0.591456035656572,0.341199103179361,2.3644437789917,2.1063277721405,3.02354073524475
"272",10,63,73,3601,3211,336,0.592847207523772,0.896793216024449,0.262199848975798,-0.385347574949265,-0.261757522821426,-0.242627143859863
"273",3,52,55,3578,3205,324,0.449534601575282,0.741594026358315,0.0815653654493215,0.23344324529171,0.377258121967316,-0.129542157053947
"274",19,57,76,3720,3396,280,0.597482204789328,0.767242979732661,0.597502325625737,2.3477201461792,2.38832092285156,2.31149744987488
"275",3,49,52,3949,3412,429,0.385114909066024,0.65647100366027,0.0616428347943959,-0.51666647195816,-0.501309216022491,-0.323374062776566
"276",10,37,48,4002,3499,272,0.350786228213859,0.483393425467694,0.323694230903146,-1.05748653411865,-1.04532253742218,-1.34202444553375
"277",23,46,70,4184,3652,245,0.489326292534341,0.575829343344959,0.826248566700156,-0.252579808235168,-0.461484998464584,-0.372382044792175
"278",19,43,63,4387,3792,279,0.420028878779981,0.518426183909178,0.599637152210832,1.37162590026855,1.31920111179352,1.63396942615509
"279",7,45,52,4536,3831,299,0.335309644378799,0.537022514054497,0.206185289735554,-1.29719388484955,-1.19216322898865,-1.08758533000946
"280",13,23,37,3611,3523,24,0.299652739297863,0.298443425357526,4.61473933692302,-1.48258137702942,-1.48791682720184,-1.41811406612396
"281",14,46,60,3588,3456,67,0.489035715539967,0.608443136088093,1.82170047112534,-3.54900312423706,-3.26764106750488,-3.34739542007446
"282",5,32,38,3777,3480,80,0.294236189032214,0.4203495572675,0.54603820652007,2.26690101623535,1.96333467960358,2.6905620098114
"283",20,23,43,3714,3472,69,0.338594833544017,0.302821471153096,2.52794996359822,0.488348990678787,0.629169762134552,-0.12235801666975
"284",16,40,57,4132,3878,75,0.403462253649386,0.471574811250229,1.86245444987179,-1.42452096939087,-1.19937908649445,-1.10891425609589
"285",5,33,38,4260,4048,62,0.260898511578908,0.37272914389466,0.702338631933923,-0.792949140071869,-1.31417965888977,0.255002409219742
"286",12,28,40,4096,3870,94,0.2856180888207,0.330783943884329,1.11712908827363,1.71245670318604,1.51863598823547,2.16584777832031
"287",6,34,40,4154,4010,144,0.281632969555323,0.387658947054466,0.365800949184366,-0.783763587474823,-0.626306533813477,-1.52533543109894
"288",12,42,55,4413,4116,297,0.364532877658365,0.466554028894809,0.355833644078196,-2.62557196617126,-2.42110848426819,-1.9849978685379
"289",1,28,29,5549,4240,567,0.152879814479693,0.30194949225851,0.0155543843576489,-1.50727128982544,-1.52354550361633,-0.578007698059082
"290",5,25,31,5578,4345,525,0.162574058706179,0.263089596391481,0.0839832250724052,-1.72554862499237,-1.59226655960083,-1.61902952194214
"291",18,27,45,5689,4194,670,0.2313923986873,0.294355618769313,0.236994053147872,-0.256822347640991,-0.26043039560318,-0.619859755039215
"292",5,29,34,5653,4354,591,0.175942604894458,0.304553759354539,0.074618384428444,1.09973859786987,1.42958509922028,-0.153168112039566
"293",4,23,27,5266,4239,584,0.149981426394026,0.248088388383662,0.0604091457006308,0.143811628222466,0.151111140847206,0.10919551551342
"294",11,24,35,5544,4577,592,0.184676438352265,0.239776680196671,0.163883560824989,-0.0875720381736755,0.102620042860508,-1.11309230327606
"295",5,27,32,5514,4522,780,0.169765187420634,0.273026337006178,0.0565582280374706,0.722336173057556,0.572168827056885,1.1865394115448
"296",3,29,36,5625,4628,749,0.187219008655797,0.286540518688685,0.035337799149117,-0.119294248521328,-0.172252133488655,0.301921814680099
"297",4,16,20,5994,4854,894,0.0976106328794521,0.150737596271512,0.0394825790636699,-1.2185240983963,-0.930274605751038,-1.6019823551178
"298",20,42,62,6972,5755,787,0.260164428346124,0.333786985126062,0.224222931268289,0.846207499504089,0.417002618312836,1.84133386611938
"299",15,54,69,7020,5805,934,0.287558910752898,0.425461184671084,0.141724777270532,1.51547718048096,1.60417211055756,1.17283725738525
"300",18,34,53,7197,5905,889,0.215448596583966,0.263349937185356,0.178669891765611,1.70004463195801,1.86862075328827,1.36041247844696
"301",13,40,54,7079,6142,704,0.223171230113104,0.297877269008155,0.162906365970156,-2.49938869476318,-2.35342144966125,-1.5162490606308
"302",9,15,24,7090,6320,559,0.0990333898104784,0.108560159822276,0.141989725450574,-0.88747775554657,-0.628128528594971,-1.33899581432343
"303",10,45,55,6957,6312,390,0.231288424826407,0.32609295662117,0.225977294642649,-2.03440618515015,-1.96306943893433,-1.46752285957336
"304",30,32,62,7038,6474,225,0.257725707889004,0.22608984353249,1.17313784701775,-0.0179258156567812,0.092788927257061,-0.269175142049789
"305",12,24,36,7154,6725,98,0.147221692563318,0.163242852733434,1.07193929370663,-0.172052934765816,-0.0493326298892498,-0.339387148618698
"306",0,30,30,7402,6817,189,0.118575882607194,0.201301573642898,0,-0.903173863887787,-0.812550723552704,-0.27803698182106
"307",3,29,32,4878,4709,125,0.191886121251638,0.281616491677596,0.21050627146562,-0.568307459354401,-0.681684255599976,0.0960361659526825
"308",2,33,36,4753,4617,77,0.221545646082565,0.326839425199215,0.226828456992359,-0.283492296934128,-0.109092473983765,-0.024206567555666
"309",0,21,21,4782,4525,101,0.128451706052768,0.212213172880837,0,0.610000014305115,0.875651061534882,0.478120446205139
"310",3,20,23,5113,4774,162,0.131582882099151,0.191576440404553,0.162688406254958,0.851838648319244,0.78144508600235,1.2013213634491
"311",2,28,30,5086,4696,163,0.172540451931901,0.272657565061589,0.107797131617506,-0.207414999604225,-0.401575922966003,0.246684849262238
"312",1,9,10,5252,4849,176,0.055696667365219,0.0848772457416642,0.0499373025028841,-0.185057923197746,-0.559785902500153,0.980249345302582
"313",2,13,15,5155,4720,182,0.0851161487949454,0.125947952856152,0.0965979383807541,-0.636693716049194,-0.504191517829895,-0.832860469818115
"314",1,8,9,5471,5001,185,0.0481215275011868,0.073155424406693,0.0475194645134831,0.252287745475769,0.171329215168953,0.410413414239883
"315",0,5,5,5362,4788,217,0.0272773442155817,0.0477542025947043,0,1.74652004241943,1.57559525966644,2.34026503562927
"316",13,45,58,7735,6605,461,0.21938112415698,0.311637382270703,0.24861253089522,0.0859609395265579,0.331288993358612,0.115948759019375
"317",2,40,42,7983,6644,549,0.15392878677064,0.275386083003051,0.0321270899285698,0.304584711790085,0.515195906162262,-0.0920480340719223
"318",12,37,49,8267,6875,541,0.173416451635524,0.246178822032695,0.195608355811116,2.90052700042725,2.97457146644592,2.62829065322876
"319",4,23,27,8102,6677,478,0.097501331909949,0.15756492926009,0.0737806066466817,-0.237317755818367,-0.120775461196899,-0.0589904561638832
"320",6,28,34,8381,6789,752,0.118693604932052,0.188655829704221,0.0703939785667617,-1.66384196281433,-1.39391756057739,-1.98781263828278
"321",9,25,35,8463,6638,797,0.121001127300275,0.172271768311458,0.0996357191208462,0.203473895788193,-0.16406013071537,0.339449256658554
"322",8,44,52,8561,6853,770,0.177715897125736,0.293692384093101,0.0916670541370559,2.28747224807739,2.2416775226593,2.59252262115479
"323",5,12,17,9000,7088,830,0.055266388233569,0.0774440199799069,0.0531547279595811,-0.433559060096741,0.0174851082265377,-0.334033817052841
"324",9,21,30,9076,7272,967,0.0967125025580655,0.13210001517835,0.0821356009569304,-1.06505858898163,-1.14364683628082,-0.874345064163208
"325",0,3,3,4312,4051,153,0.0203490295438822,0.0338594025386368,0,-2.91783475875854,-2.785395860672,-2.59226393699646
"326",0,4,4,4169,3958,182,0.0280620369208649,0.046205424372333,0,2.2624237537384,1.95779204368591,2.80622577667236
"327",0,1,1,4246,3926,279,0.00688837260637582,0.0116453991217363,0,-0.207100570201874,-0.384610801935196,-0.0397279374301434
"328",2,0,2,4087,3886,165,0.0143123299764183,0,0.106497457367857,-0.32163068652153,-0.298806756734848,0.00362626137211919
"329",0,2,2,4233,4118,98,0.013819025850594,0.022206080378416,0,-1.79255390167236,-1.60451817512512,-0.992933869361877
"330",0,1,1,4072,3872,146,0.00718250717288834,0.0118076173626255,0,2.25303316116333,1.99408805370331,2.77285289764404
"331",0,0,0,4310,4120,92,0,0,0,-0.120337195694447,-0.0702070370316505,-0.816703379154205
"332",0,0,0,4454,4276,87,0,0,0,-2.70435833930969,-2.49923753738403,-2.32088899612427
"333",0,0,0,4463,4198,95,0,0,0,-1.27989780902863,-1.3375700712204,-0.480790495872498
"334",0,0,0,5067,4366,409,0,0,0,-1.81819999217987,-1.61018478870392,-1.94731295108795
"335",0,0,0,5175,4558,182,0,0,0,-0.996667206287384,-0.903493463993073,-1.47581684589386
"336",0,4,4,5273,4412,453,0.0221899902032311,0.0414557593777267,0,1.86249184608459,2.13357210159302,0.182781279087067
"337",0,1,1,5349,4473,430,0.00546872034997688,0.0102227473454187,0,-0.12700879573822,-0.125751629471779,-0.091901920735836
"338",0,0,0,5606,4801,389,0,0,0,0.192842304706573,0.236095190048218,-0.232647001743317
"339",0,0,0,5723,5173,375,0,0,0,0.761594831943512,0.62222546339035,1.08792006969452
"340",0,4,4,6322,5710,381,0.0185097421325567,0.0320395641433121,0,-0.73907881975174,-0.546028137207031,-0.989942014217377
"341",0,0,0,6625,6252,106,0,0,0,-0.549768507480621,-0.419886946678162,-1.55406939983368
"342",0,2,2,6506,6171,107,0.00899324632789668,0.0148239231002041,0,0.449694901704788,0.282972693443298,1.13841903209686
"343",0,0,0,10558,9134,633,0,0,0,-0.00487894052639604,0.131766319274902,-0.311201155185699
"344",0,15,15,11261,9929,648,0.0389760048746063,0.0691188181577683,0,-0.9780313372612,-0.943581879138947,-0.681763112545013
"345",0,3,3,11024,9964,541,0.00796274200075399,0.0137752279466855,0,-2.64450836181641,-2.49513959884644,-1.64729237556458
"346",0,3,3,11632,9868,1054,0.00754663735207615,0.0139091769491395,0,-2.00862073898315,-1.87699723243713,-1.06689667701721
"347",0,0,0,12169,10170,974,0,0,0,-1.48341166973114,-1.25741648674011,-1.23004472255707
"348",2,8,10,12229,10224,1331,0.0239277029204674,0.0358002018825205,0.0132640377510821,-1.09102189540863,-0.971678018569946,-0.36683589220047
"349",1,2,3,11838,9770,1291,0.00741534633759082,0.0093657536548261,0.00683736308385828,-0.879600405693054,-0.807835400104523,-0.276323020458221
"350",1,4,5,11874,9594,1414,0.0123214496279305,0.0190749691768224,0.00624297084328082,-0.771929204463959,-0.712309420108795,-0.225942820310593
"351",3,1,4,11309,10007,627,0.0103494980387643,0.00457202098789142,0.0422040614697323,-0.807149171829224,-0.611140966415405,-0.864062905311584
"352",1,0,1,2797,2797,0,0.0104531986005811,0,10,-0.283492296934128,-0.109092473983765,-0.024206567555666
"353",0,0,0,2984,2965,19,0,0,0,0.0854735299944878,0.520539999008179,-0.018317298963666
"354",0,0,0,2874,2798,20,0,0,0,0.933997869491577,0.664327502250671,1.2934775352478
"355",0,0,0,2978,2909,10,0,0,0,-0.104591973125935,-0.414500534534454,0.337342321872711
"356",0,1,1,2952,2900,10,0.00990487849579504,0.0157589682254584,0,0.513742625713348,0.313983082771301,1.35058128833771
"357",1,1,2,2873,2834,0,0.0203539192393692,0.0161253813217978,10,-0.612048447132111,-0.298641473054886,-1.10676896572113
"358",0,1,1,2719,2632,0,0.010752747245725,0.0173608190271551,0,1.13002789020538,1.0595942735672,1.44971704483032
"359",0,0,0,2775,2705,0,0,0,0,1.42656719684601,1.19243597984314,2.21966743469238
"360",0,1,1,2822,2718,0,0.0103606900218645,0.0168124303997431,0,0.617887496948242,0.951886236667633,0.640694797039032
"361",0,0,0,2868,2722,133,0,0,0,0.825713574886322,0.961186826229095,0.211511000990868
"362",0,2,2,2713,2586,114,0.0215530042277362,0.035338178368227,0,2.52536606788635,2.52081799507141,2.4789731502533
"363",0,0,0,2881,2708,132,0,0,0,0.0845490545034409,-0.166894346475601,0.420238882303238
"364",0,0,0,2839,2653,131,0,0,0,-1.57977914810181,-1.6963357925415,-1.71745002269745
"365",0,0,0,2936,2640,100,0,0,0,0.654833972454071,0.259009152650833,0.776213049888611
"366",0,1,1,3097,2755,132,0.00944157485487158,0.016587011846837,0,1.98932600021362,1.90357387065887,2.54857087135315
"367",0,1,1,3329,3090,0,0.00878416384759297,0.0147914034633385,0,-0.599490404129028,-0.329959392547607,-0.195946097373962
"368",0,0,0,3341,3088,6,0,0,0,-0.51294070482254,-0.67584502696991,-0.251895546913147
"369",0,0,0,3372,3167,7,0,0,0,-2.02704048156738,-2.61001968383789,-0.907574653625488
"370",0,0,0,1660,1602,6,0,0,0,1.03309381008148,1.00230729579926,1.19020295143127
"371",0,0,0,1770,1652,13,0,0,0,-0.0742166340351105,-0.394694536924362,0.312103778123856
"372",0,2,2,1916,1764,11,0.0305047496504545,0.0517626696167057,0,-3.40084505081177,-3.07112145423889,-3.09695386886597
"373",0,0,0,2001,1868,14,0,0,0,-2.10524296760559,-1.89802730083466,-1.32864987850189
"374",0,0,0,2388,2116,10,0,0,0,2.4423840045929,2.33473777770996,2.73054909706116
"375",2,0,2,2286,2238,10,0.0255737237756067,0,1.62323360180708,0.011840857565403,-0.139246091246605,0.464064121246338
"376",0,0,0,2335,2307,5,0,0,0,-2.20768451690674,-1.97372806072235,-2.39484286308289
"377",0,0,0,2295,2284,0,0,0,0,-0.607629477977753,-0.701329290866852,-0.522224485874176
"378",1,0,1,2271,2256,0,0.012871210656948,0,10,-2.75057196617126,-2.47994804382324,-2.61318421363831
"379",0,2,2,6150,5631,395,0.00951358336210082,0.0162443487332616,0,-0.900737643241882,-0.863711893558502,-1.14579260349274
"380",0,3,3,6817,6359,346,0.0128747090182447,0.0215789669909646,0,0.892380177974701,0.859466552734375,0.8582484126091
"381",1,0,1,6947,6540,288,0.00421129486238286,0,0.0305766204050891,-1.46746218204498,-1.56750023365021,-0.835890412330627
"382",0,5,5,6991,6622,273,0.0209240043999912,0.034537544370324,0,0.48228046298027,0.604232490062714,-0.790477097034454
"383",1,1,2,7359,6716,582,0.00795123119976715,0.00681089428222102,0.0151541056700399,-0.102051593363285,0.0301135051995516,-0.579872727394104
"384",0,3,3,7462,6924,450,0.0117622818614896,0.0198192815898971,0,-0.654623627662659,-0.567781388759613,-0.737393736839294
"385",1,2,3,7846,7343,379,0.0111868253259777,0.0124593834525632,0.0232520752046117,-1.05419957637787,-0.915077686309814,-1.23972678184509
"386",0,2,2,8339,7595,610,0.00701712967325646,0.0120462335495816,0,0.983068108558655,1.16956794261932,-1.29256761074066
"387",1,2,3,8823,7942,694,0.00994848191259085,0.0115202155072911,0.012711595083488,1.55201268196106,1.71210849285126,-0.22914132475853
"388",0,0,0,0,0,0,0,0,0,-0.402976542711258,-0.411891996860504,-0.206109419465065
"389",12,0,12,0,0,0,120,0,120,-0.862493574619293,-0.783770442008972,-0.240094050765038
"390",0,2,2,0,0,0,20,20,0,-1.28046929836273,-1.06667494773865,-1.18553817272186
"391",0,1,1,0,0,0,10,10,0,-1.1249383687973,-1.73515248298645,0.150207445025444
"392",0,1,1,0,0,0,10,10,0,-0.215089157223701,-0.0319171547889709,-0.294238120317459
"393",0,0,0,0,0,0,0,0,0,-0.948799848556519,-0.891475558280945,-0.315617948770523
"394",0,0,0,0,0,0,0,0,0,0.298415720462799,-0.642334520816803,1.43640470504761
"395",0,0,0,0,0,0,0,0,0,-0.942951917648315,-1.03278923034668,-0.297816336154938
"396",0,3,3,0,0,0,30,30,0,2.45107650756836,3.28743648529053,-0.024206567555666
